,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
128,ahyeessoonkueh,Soon Kueh,Chin Chomp,food,dried shrimp flavour strong turnip savoury balanced skimp ingredients dried shrimp flavour strong turnip savoury balanced,dried shrimp flavour strong turnip savoury balanced skimp ingredient dried shrimp flavour strong turnip savoury balanced,dri shrimp flavour strong turnip savouri balanc skimp ingredi dri shrimp flavour strong turnip savouri balanc,1
129,ahyeessoonkueh,Traditional Soon Kueh,Wilson Foo,food,dried shrimp dried shrimp,dried shrimp dried shrimp,dri shrimp dri shrimp,0
130,ahyeessoonkueh,Traditional Soon Kueh,Wilson Foo,time,definitely worth time definitely worth time money,definitely worth time definitely worth time money,definit worth time definit worth time money,1
131,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,food,visit alt pizza authentic,visit alt pizza authentic,visit alt pizza authent,0
132,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,price,friendly price tag woodfiredpizza,friendly price tag woodfiredpizza,friendli price tag woodfiredpizza,1
133,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,service,baked pizza friendly price tag woodfiredpizza,baked pizza friendly price tag woodfiredpizza,bake pizza friendli price tag woodfiredpizza,1
134,alt-pizza-at-60-robertson-quay,"Just a click away~ With the launch of their delivery services, I can now easily enjoy these thin crusted pizza and spicy wings from Alt.",Cassie Ong,food,crusted pizza spicy wings truffled mac cheese garlic herb bread lava cake,crusted pizza spicy wing truffled mac cheese garlic herb bread lava cake,crust pizza spici wing truffl mac chees garlic herb bread lava cake,0
135,alt-pizza-at-60-robertson-quay,"Pizza, Burger & Beer",Vanessa Kou,food,pizza beerthe perfect combination weekend dine contemporary serves good burgers royale cheese roasted sliced mushrooms garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame buns serves good burgers pizza beerthe perfect combination weekend dine contemporary serves good burgers royale cheese roasted sliced mushrooms garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame buns serves good burgers,pizza beerthe perfect combination weekend dine contemporary serf good burger royale cheese roasted sliced mushroom garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame bun serf good burger pizza beerthe perfect combination weekend dine contemporary serf good burger royale cheese roasted sliced mushroom garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame bun serf good burger,pizza beerth perfect combin weekend dine contemporari serv good burger royal chees roast slice mushroom garlic aioli swiss juici patti blend grass fed sirloin short rib soft sesam bun serv good burger pizza beerth perfect combin weekend dine contemporari serv good burger royal chees roast slice mushroom garlic aioli swiss juici patti blend grass fed sirloin short rib soft sesam bun serv good burger,1
136,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,#Chicken #Rice 🐔🍚 breakfast with thy love @desmondodinson before he heads to work on this sunny Sunday morning ☀️ #steamed #roasted #soup #vegetables #food #foodie #foodiesg #sgfoodie #foodart #fooddiary #foodstagram #foodspotting #foodporn #foodphotography #sgfood #sgfoodporn #sgfooddiary #sgmakandiary #instafood #lifeisdeliciousinSingapore #Burpple #HungryGoWhere #8DaysEat #droolsnapnom #eatoutsg #eatbooksg #sgeats #thegrowingbelly,Joanne Tan,food,breakfast thy love desmondodinson heads work sunny sunday morning steamed roasted soup sgfoodie foodart,breakfast thy love desmondodinson head work sunny sunday morning steamed roasted soup sgfoodie foodart,breakfast thi love desmondodinson head work sunni sunday morn steam roast soup sgfoodi foodart,1
137,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,food,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,0
138,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,portion,big piece piece not,big piece piece not,big piec piec not,0
139,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,price,definitely value,definitely value,definit valu,1
140,angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #spaghetti,Sharon Chan,food,western steakhouse food,western steakhouse food,western steakhous food,0
141,angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #steak #ribeye,Sharon Chan,food,western steakhouse food steak,western steakhouse food steak,western steakhous food steak,0
142,angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,ambience,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,1
143,angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,food,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkrib restaur delici restaur delici restaur delici,1
144,angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,service,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,1
145,angus-steakhouse-takashimaya,chicken breast,Marxssy 🙊,food,comes bread salad main course dessert,come bread salad main course dessert,come bread salad main cours dessert,0
146,aone-claypot-house-2,Braised Meat Claypot rice #burpple,James Ho,food,meat claypot rice burpplebraised,meat claypot rice burpplebraised,meat claypot rice burpplebrais,0
147,aone-claypot-house-2,Craving for a big pot of Frog Leg Porridge!,Joe Yang,food,frog leg porridge pot frog,frog leg porridge pot frog,frog leg porridg pot frog,0
148,aroy-dee-thai-restuarant,"4 S's, Sweet, Sour, Savoury and Spicy.",PeanutLoti PB Sandwich,food,sour savoury fried rice noodles seafood peanuts extra crunch,sour savoury fried rice noodle seafood peanut extra crunch,sour savouri fri rice noodl seafood peanut extra crunch,0
149,aroy-dee-thai-restuarant,Dinner Time..,Jade Lim,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,1
150,artrestaurant,Amalfi Lemon & White Chocolate Lingotto with Red Berries,Doreen Tan,food,lemon white chocolate lingotto red pops airy cake sponge,lemon white chocolate lingotto red pop airy cake sponge,lemon white chocol lingotto red pop airi cake spong,0
151,artrestaurant,Amalfi Lemon & White Chocolate Lingotto with Red Berries,Doreen Tan,service,ask staff,ask staff,ask staff,0
152,artrestaurant,Loved The Italian Seabass - One Of The Degustation Menu: $78 / $108 / $138 before taxes),Veronica Phua,food,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,1
153,artrestaurant,Pretty curls of sweet melon over thin slices of parma ham and hidden underneath all that were fresh rocket leaves!,Jay Elle,food,slices parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,1
154,artrestaurant,Tagliolini with crab and pachino tomatoes.,Happy GreedyFoodie,food,pachino tomatoes perfect pasta sauce tasty crab,pachino tomato perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,1
155,aussie-roll,Aussie Rolls,MichelleLIN T,food,felt flavour quality,felt flavour quality,felt flavour qualiti,0
156,aussie-roll,Aussie Style Sushi,Jasmean Choi,food,know sushi sold,know sushi sold,know sushi sold,0
157,aussie-roll,Comfort And Simple To-Go,Tansy .,food,quick satisfying meal,quick satisfying meal,quick satisfi meal,1
158,aussie-roll,Comfort And Simple To-Go,Tansy .,price,reasonably priced portion,reasonably priced portion,reason price portion,1
159,aussie-roll,Handrolls,Doreen Tan,food,smoked salmon,smoked salmon,smoke salmon,0
160,aussie-roll,Quick Bites-chicken Terriyaki And Salmon Avocado,Just Keep Eating,food,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decide row,chicken terriyaki salmon avocadocouldn decid row,0
161,aussie-roll,today's #lunch #aussieroll aiya should have bought the fish katsu roll but these is nice too!,Edmund Weixian,food,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,1
162,ayam-penyet-president-7,Affordable Indonesian Cuisine at Hillion Mall,Hungry Ghost,food,fried chicken indonesian cuisine hillion mallayam penyet president,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,0
163,ayam-penyet-president-7,Barbeque Half Chicken,The Fine Diner SG,food,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,1
164,ayam-penyet-president-7,Rice Cake ($1),LoveFood_ LiveLife,food,white rice ingredients opted lighter form carbs,white rice ingredient opted lighter form carbs,white rice ingredi opt lighter form carb,0
165,ayam-penyet-president-7,Tahu Telor ($6.50),LoveFood_ LiveLife,food,deep fried beancurd tower egg peanut sauce comes,deep fried beancurd tower egg peanut sauce come,deep fri beancurd tower egg peanut sauc come,0
166,ayam-penyet-president-at-nex,Fried Chicken,Juzcrap C,food,tough chunk meat,tough chunk meat,tough chunk meat,-1
167,ayam-penyet-president-at-nex,Grilled Chicken,Juzcrap C,food,drizzled chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,1
168,azmaya-honten,Azmaya Honten Japanese Restaurant,Janice Yip,food,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,0
169,azmaya-honten,Beef/Pork Buffet Lunch ($19.90),Athena Khoo,food,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,0
170,azmaya-honten,Pork BBQ Buffet,terence yeo,food,comes greens shiitake mushrooms,come green shiitake mushroom,come green shiitak mushroom,0
171,azmaya-honten,"Rainy weather antidote, a grilled dinner with all i can eat beef and pork.",Phoebe MQ,food,eat beef,eat beef,eat beef,0
172,azmaya-honten,"Very hearty broth, albeit limited meat",Cherie Heng,food,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,1
173,b2-food-hall-takashimaya,Have you gotten your purple sweet potato fix?,ni eats,food,sweet potato converts soft serve like gelato,sweet potato convert soft serve like gelato,sweet potato convert soft serv like gelato,0
174,b2-food-hall-takashimaya,I didn't know how to resist this packaging 🙄 #igsg #sgfood #sgfoodies #juice #pink #toocute #fooddiary #beautifulcuisines #eeeeeats #instafood_sg #exploresingapore #exploresingaporeeats #buzzfeast #burpple #singaporeinsiders,YiTian Yu,food,resist packaging igsg juice pink toocute fooddiary,resist packaging igsg juice pink toocute fooddiary,resist packag igsg juic pink toocut fooddiari,0
175,b2-food-hall-takashimaya,It’s back!,Eugene Loh,food,best green tea worlds scoop packed flavours satisfying matcha sauce,best green tea world scoop packed flavour satisfying matcha sauce,best green tea world scoop pack flavour satisfi matcha sauc,1
176,b2-food-hall-takashimaya,Some melon soft serve ($6) to chase the heat away?,Greedy Tummy,food,dried seafood bento sets japanese soft serve flavours like milk azuki bean parfait godiva ice cream looked good looked good,dried seafood bento set japanese soft serve flavour like milk azuki bean parfait godiva ice cream looked good looked good,dri seafood bento set japanes soft serv flavour like milk azuki bean parfait godiva ice cream look good look good,1
