Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
74,workbench-bistro,Skip The Main Meals,"Pictured: [pulled pork burger on brioche bun with purple slaw]. Other main dishes ordered: crab meat linguine, beef burger, fish and chips, garlic wings, garlic fries. All of them received the following comment: I've had better/so-so. The pulled pork was simply pork shreds doused in BBQ sauce. The supposedly 'brioche bun' was nothing close to its description...and the 'purple slaw' described in the menu was non existent :/ (note: this dish comes with fries but I swapped mine for more purple slaw. Although as you can see from the picture I was given salad leaves instead). I had high hopes for their dishes but unfortunately they did not live up to expectations. DESSERTS - these on the other hand were better. Although we've had better ones elsewhere, these were still acceptable. One thing I give brownie points for would be their ice cream. Fun flavours!! :)",Charlotte de Drouas,@apennyfortea,food,"given, salad, leaves, instead","['given', 'leaves', 'instead']","['given', 'salad', 'leaves', 'instead']",0,food,
75,workbench-bistro,Skip The Main Meals,"Pictured: [pulled pork burger on brioche bun with purple slaw]. Other main dishes ordered: crab meat linguine, beef burger, fish and chips, garlic wings, garlic fries. All of them received the following comment: I've had better/so-so. The pulled pork was simply pork shreds doused in BBQ sauce. The supposedly 'brioche bun' was nothing close to its description...and the 'purple slaw' described in the menu was non existent :/ (note: this dish comes with fries but I swapped mine for more purple slaw. Although as you can see from the picture I was given salad leaves instead). I had high hopes for their dishes but unfortunately they did not live up to expectations. DESSERTS - these on the other hand were better. Although we've had better ones elsewhere, these were still acceptable. One thing I give brownie points for would be their ice cream. Fun flavours!! :)",Charlotte de Drouas,@apennyfortea,food,"ice, cream",[],[],0,food,
76,imperial-treasure-noodle-congee-house,鹽香貴妃雞 (半隻) $16,Steamed Chicken,K T,@Eatravel,food,"steamed, chicken",['steamed'],['steamed'],0,food,
77,4-fingers-crispy-chicken-at-terminal-3,Chicken,Finger lick'in good.,Fat Cheek,@Fatcheek,food,"lick'in, good","[""lick'in""]","[""lick'in"", 'good']",1,food,food
78,4-fingers-crispy-chicken-at-terminal-3,Chicken,Finger lick'in good.,Fat Cheek,@Fatcheek,service,"lick'in, good","[""lick'in""]","[""lick'in"", 'good']",1,food,food
79,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"grey, taro, ice, creamthe, waffles, heavy","['grey', 'creamthe', 'waffles', 'heavy']","['waffles', 'heavy']",0,food,
80,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"tasteless, unfortunately","['tasteless', 'unfortunately']","['tasteless', 'unfortunately']",-1,food,food
81,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"sweet, potato",['sweet'],"['sweet', 'potato']",0,food,
82,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"expensive, wallets","['expensive', 'wallets']",['expensive'],-1,price,price
83,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"sold, separately","['sold', 'separately']","['sold', 'separately']",0,,
84,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"/premium, flavor",['/premium'],['/premium'],0,food,
85,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,food,"frozen, enough",['frozen'],"['frozen', 'enough']",0,food,food
86,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,portion,"frozen, enough",['frozen'],"['frozen', 'enough']",0,food,food
87,workbench-bistro,Waffles With Ear Grey And Taro Ice Cream,"The waffles ($5) were heavy and tasteless unfortunately. Wanted to try the sweet potato waffles but it was $9.50! Abit too expensive for our wallets
Ice creams were sold separately @ $4/premium flavor.
1: Earl Grey - Was good, except that it wasnt frozen enough!
2: Taro - We enjoyed it!
Damage: $13
Verdict: 5/10
",WanYuen Lim,@lwyuen,service,"sold, separately, /premium, flavor","['sold', 'separately', '/premium']","['sold', 'separately', '/premium']",0,food,
88,109-teochew-yong-tau-foo,Yong Tau Fu,"Slurp slurps! But rather pricy, $8.20 for 9 ingredients",Clarissa Chua 蔡杏怡,@clarchua,portion,"rather, pricy","['rather', 'pricy']",['rather'],-1,price,price
89,the-60s,Soon kueh With Very Thick Skin,The skin is so thick and ingredients not tasty.,Matt Saracen,@mattsaracen,food,"thick, ingredients, not, tasty","['thick', 'not']","['thick', 'not', 'tasty']",-1,food,food
90,the-60s,Soon kueh With Very Thick Skin,The skin is so thick and ingredients not tasty.,Matt Saracen,@mattsaracen,portion,"thick, ingredients, not, tasty","['thick', 'not']","['thick', 'not', 'tasty']",-1,food,food
91,ah-yat-seafood-restaurant,White Pepper Crab at Ah Yat Seafood.,"Food so so but pricey!
.
Location: 200 Turf Club Road, #03-01, Singapore
.
#whitepeppercrab #ahyatseafood #burpple #burpplesg",Joe Yang,@MightyFoodie,food,"ah, yat","['ah', 'yat']","['ah', 'yat']",0,,
92,beauty-in-the-pot-1,Yuan Yang Steamboat,"Love their collagen and mala soup base the most. Their pork bone soup base also one of my favourite. Unlike most of the other hotpot places which serve very salty soup base. However, I am very disappointed with this outlet's fried beancurd skin. It is not fried with the fresh cooking oil so it tasted quite bad. But rest of the ingredient is fine!",Brenda Kuan,@brenkhy,food,"steamboatlove, collagen, mala, soup, base","['steamboatlove', 'collagen', 'mala', 'base']",['steamboatlove'],0,food,
93,beauty-in-the-pot-1,Yuan Yang Steamboat,"Love their collagen and mala soup base the most. Their pork bone soup base also one of my favourite. Unlike most of the other hotpot places which serve very salty soup base. However, I am very disappointed with this outlet's fried beancurd skin. It is not fried with the fresh cooking oil so it tasted quite bad. But rest of the ingredient is fine!",Brenda Kuan,@brenkhy,food,"also, one, favourite","['also', 'one', 'favourite']","['also', 'one', 'favourite']",1,food,food
94,beauty-in-the-pot-1,Yuan Yang Steamboat,"Love their collagen and mala soup base the most. Their pork bone soup base also one of my favourite. Unlike most of the other hotpot places which serve very salty soup base. However, I am very disappointed with this outlet's fried beancurd skin. It is not fried with the fresh cooking oil so it tasted quite bad. But rest of the ingredient is fine!",Brenda Kuan,@brenkhy,food,fried,['fried'],['fried'],0,food,
95,beauty-in-the-pot-1,Yuan Yang Steamboat,"Love their collagen and mala soup base the most. Their pork bone soup base also one of my favourite. Unlike most of the other hotpot places which serve very salty soup base. However, I am very disappointed with this outlet's fried beancurd skin. It is not fried with the fresh cooking oil so it tasted quite bad. But rest of the ingredient is fine!",Brenda Kuan,@brenkhy,food,"fresh, cooking, oil, tasted, quite, bad","['cooking', 'tasted', 'quite', 'bad']","['fresh', 'cooking', 'tasted', 'quite', 'bad']",-1,food,food
96,4-fingers-crispy-chicken-at-terminal-3,4Fingers Crispy Chicken!,:) #crispychicken#drumsticks#dinner#happysaturday#yummy#sinful,Renee Wong,@littlemissrenee,food,"crispy, chicken",['crispy'],['crispy'],0,food,
97,avorush,Greek Chicken Salad Bowl,My mealpal order. Chicken was abit dry but the flavours were good!,Anna Colada,@annacolada,food,"bowlmy, mealpal, order","['bowlmy', 'mealpal', 'order']","['bowlmy', 'mealpal']",0,food,
98,avorush,Greek Chicken Salad Bowl,My mealpal order. Chicken was abit dry but the flavours were good!,Anna Colada,@annacolada,food,"abit, dry","['abit', 'dry']","['abit', 'dry']",0,food,food
99,avorush,Greek Chicken Salad Bowl,My mealpal order. Chicken was abit dry but the flavours were good!,Anna Colada,@annacolada,food,good,[],['good'],1,food,food
100,avorush,Greek Chicken Salad Bowl,My mealpal order. Chicken was abit dry but the flavours were good!,Anna Colada,@annacolada,service,good,[],['good'],1,service,service
101,workspace,Warm Grain Bowl @ $12.00,"Romaine (Base), Herbed Boneless Thigh (Protein), Sesame Eggplant, Wakame Mushroom salad, Broccoli with Chilli flakes, Sous vide Egg (4 sides) and Plum sesame dressing
Egg was served broken. Warm grain bowl but nothing was warm.",Esther L,@2ndface,food,"warm, grain, bowl","['warm', 'bowl']",['warm'],0,food,
102,workspace,Warm Grain Bowl @ $12.00,"Romaine (Base), Herbed Boneless Thigh (Protein), Sesame Eggplant, Wakame Mushroom salad, Broccoli with Chilli flakes, Sous vide Egg (4 sides) and Plum sesame dressing
Egg was served broken. Warm grain bowl but nothing was warm.",Esther L,@2ndface,food,"chilli, flakes","['chilli', 'flakes']",[],0,food,
103,workspace,Warm Grain Bowl @ $12.00,"Romaine (Base), Herbed Boneless Thigh (Protein), Sesame Eggplant, Wakame Mushroom salad, Broccoli with Chilli flakes, Sous vide Egg (4 sides) and Plum sesame dressing
Egg was served broken. Warm grain bowl but nothing was warm.",Esther L,@2ndface,food,"sous, vide, egg, sides","['sous', 'vide', 'sides']",['sous'],0,food,
104,workspace,Warm Grain Bowl @ $12.00,"Romaine (Base), Herbed Boneless Thigh (Protein), Sesame Eggplant, Wakame Mushroom salad, Broccoli with Chilli flakes, Sous vide Egg (4 sides) and Plum sesame dressing
Egg was served broken. Warm grain bowl but nothing was warm.",Esther L,@2ndface,food,"plum, sesame, dressing",['dressing'],['dressing'],0,food,
