,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
145,ah-hua-kelong-1,"I was really excited and had high expectations coming into this meal, especially after trying out the dinner menu here, which was excellent, and from their other outlet, Scaled by Ah Hua Kelong at Haji Lane, which was equally fantastic.",Julius Lim,food,good things thai asparagus fried egg nyonya salmon probably better getting zhi char stall,good thing thai asparagus fried egg nyonya salmon probably better getting zhi char stall,good thing thai asparagu fri egg nyonya salmon probabl better get zhi char stall,0
146,ah-hua-kelong-1,"I was really excited and had high expectations coming into this meal, especially after trying out the dinner menu here, which was excellent, and from their other outlet, Scaled by Ah Hua Kelong at Haji Lane, which was equally fantastic.",Julius Lim,price,ranging price point pretty affordable bowl comes sauted thai asparagus fried egg,ranging price point pretty affordable bowl come sauted thai asparagus fried egg,rang price point pretti afford bowl come saut thai asparagu fri egg,1
147,ah-hua-kelong-1,"I was really excited and had high expectations coming into this meal, especially after trying out the dinner menu here, which was excellent, and from their other outlet, Scaled by Ah Hua Kelong at Haji Lane, which was equally fantastic.",Julius Lim,service,good things,good thing,good thing,1
148,ah-hua-kelong-1,Jackpot Clams,Yong SR,food,tiny meat remain intact garlic garlic chili,tiny meat remain intact garlic garlic chili,tini meat remain intact garlic garlic chili,0
149,ah-hua-kelong-1,Salted Egg Prawns,Yong SR,food,salted egg prawnsthe manager informed chef came recipe sauce not creamy style sense authenticity grainy texture,salted egg prawnsthe manager informed chef came recipe sauce not creamy style sense authenticity grainy texture,salt egg prawnsth manag inform chef came recip sauc not creami style sens authent graini textur,0
150,ah-hua-kelong-1,Seafood Pasta,Liz :),food,skip pasta sadly close limp underseasoned pure seafood dishes particularly prawns dish pasta spaghetti sadly close limp underseasoned,skip pasta sadly close limp underseasoned pure seafood dish particularly prawn dish pasta spaghetti sadly close limp underseasoned,skip pasta sadli close limp underseason pure seafood dish particularli prawn dish pasta spaghetti sadli close limp underseason,-1
151,ah-hua-kelong-1,Seafood Pasta,Liz :),service,waiter know,waiter know,waiter know,0
152,ah-hua-kelong-1,"So So Food, Service Can Be Improved",XYING LEE,food,wings salmon nonya spices salted egg calamari rice bowl asparagus added nice texture nice texture,wing salmon nonya spice salted egg calamari rice bowl asparagus added nice texture nice texture,wing salmon nonya spice salt egg calamari rice bowl asparagu ad nice textur nice textur,1
153,ah-hua-kelong-1,"So So Food, Service Can Be Improved",XYING LEE,service,attentive,attentive,attent,1
154,ah-hua-kelong-1,"Thanks to Burpple Beyond, we had such a satisfying meal at Ah Hua Kelong.",Julius Lim,food,satisfying meal ah hua seafood steamed fish no muddy aroma meat shined light soya sauce buttermilk chicken huge fan egg tofu served zichar pudding vegetables entire dish entire dish,satisfying meal ah hua seafood steamed fish no muddy aroma meat shined light soya sauce buttermilk chicken huge fan egg tofu served zichar pudding vegetable entire dish entire dish,satisfi meal ah hua seafood steam fish no muddi aroma meat shine light soya sauc buttermilk chicken huge fan egg tofu serv zichar pud veget entir dish entir dish,1
155,ah-hua-kelong-1,"Thanks to Burpple Beyond, we had such a satisfying meal at Ah Hua Kelong.",Julius Lim,service,good,good,good,1
156,ah-kow-mushroom-minced-pork-mee-meng-soon-huat-food-centre,Minced Meat Noodle (Dry) @ Ah Kow Mushroom Minced Pork Mee.,AC Chan,food,dry ah kow mushroom minced pork sole fish,dry ah kow mushroom minced pork sole fish,dri ah kow mushroom minc pork sole fish,0
157,ah-kow-mushroom-minced-pork-mee-meng-soon-huat-food-centre,"Mushroom minced meat mee kia dry (w/ chilli, w/o vinegar) - $5
I’m a super fan of hong lim food centre’s bcm stall (best in SG imo) of the same name but different brother, and was so so SO glad to have finally made my way down to bukit gombak to have this!!",ourstuffedcheeks .,food,minced meat mee kia dry chilli vinegar super fan hong lim food centre bcm stall best sg imo glad finally way bukit gombak mushroom sauce,minced meat mee kia dry chilli vinegar super fan hong lim food centre bcm stall best sg imo glad finally way bukit gombak mushroom sauce,minc meat mee kia dri chilli vinegar super fan hong lim food centr bcm stall best sg imo glad final way bukit gombak mushroom sauc,1
158,ah-kow-mushroom-minced-pork-mee-meng-soon-huat-food-centre,Not Michelin rated so no need to queue.,Jeremy Tan,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,1
159,ah-kow-mushroom-minced-pork-mee-meng-soon-huat-food-centre,SAH breakfast.,Jeremy Tan,food,bcm kway teow soup tagsforlikes yummy,bcm kway teow soup tagsforlikes yummy,bcm kway teow soup tagsforlik yummi,1
160,ah-kow-mushroom-minced-pork-mee-meng-soon-huat-food-centre,TOP-up b4 the hunting starts.,Jeremy Tan,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,1
161,ah-lian-beehoon,Ah Lian,Gin 💛,food,kway teow economic noodle stall right tasty wide array sides long beans tofu squid balls chicken wings long beans tummy comfort poured serving tin container,kway teow economic noodle stall right tasty wide array side long bean tofu squid ball chicken wing long bean tummy comfort poured serving tin container,kway teow econom noodl stall right tasti wide array side long bean tofu squid ball chicken wing long bean tummi comfort pour serv tin contain,1
162,ah-lian-beehoon,Ah Lian Bee Hoon,aggs & xi :D,food,perfect supper option not salty sufficiently savoury chicken wing,perfect supper option not salty sufficiently savoury chicken wing,perfect supper option not salti suffici savouri chicken wing,1
163,ah-liang-ipoh-hor-fun,Chicken Noodles,Ash L,food,shredded chk noodles instead usual hor fun,shredded chk noodle instead usual hor fun,shred chk noodl instead usual hor fun,0
164,ah-liang-ipoh-hor-fun,Dry Version,Alicia Ho,food,dry version soft nua chewy okay longest time recently notice dry version,dry version soft nua chewy okay longest time recently notice dry version,dri version soft nua chewi okay longest time recent notic dri version,0
165,ah-liang-ipoh-hor-fun,The best thing to eat when feeling under the weather… maybe the herbal sauce will speed up recovery.,Eleanor Tay,food,herbal sauce,herbal sauce,herbal sauc,0
166,ah-lock-tofu-yishun-park-hawker-centre,"When you marry two Hakka staples, lui cha and yong tau foo, this.",Jackson Sim,portion,better portion size,better portion size,better portion size,1
167,ah-seng-hai-nam-coffee,French toast,Tiara Lim,food,french toast traditional coffee shop stall no eggy fragrance bread toasted taste,french toast traditional coffee shop stall no eggy fragrance bread toasted taste,french toast tradit coffe shop stall no eggi fragranc bread toast tast,0
168,ah-seng-hai-nam-coffee,Kaya Butter Toast,Toad Tai,food,toastvisited popular coffee stall high expectations tad stale dry kaya slightly sweet,toastvisited popular coffee stall high expectation tad stale dry kaya slightly sweet,toastvisit popular coffe stall high expect tad stale dri kaya slightli sweet,-1
169,ah-seng-hai-nam-coffee,Local Breakfast Set,Ah Leong San,food,old school toast brings good memories brings good memories,old school toast brings good memory brings good memory,old school toast bring good memori bring good memori,1
170,ah-seng-hai-nam-coffee,Toast Egg Set,Kevin M,food,setanother traditional breakfast set locals serving toast sandwiches salty soft butter sweet creamy green kaya dark soy sauce light ground white pepper robust coffee boiled eggs serving toast sandwiches salty soft butter sweet creamy green kaya robust coffee,setanother traditional breakfast set local serving toast sandwich salty soft butter sweet creamy green kaya dark soy sauce light ground white pepper robust coffee boiled egg serving toast sandwich salty soft butter sweet creamy green kaya robust coffee,setanoth tradit breakfast set local serv toast sandwich salti soft butter sweet creami green kaya dark soy sauc light ground white pepper robust coffe boil egg serv toast sandwich salti soft butter sweet creami green kaya robust coffe,0
171,ah-yat-seafood-restaurant,2Kg Steamed Fish.,Peter Wong,food,steamed fish resulting tough meat steamed fish resulting tough,steamed fish resulting tough meat steamed fish resulting tough,steam fish result tough meat steam fish result tough,-1
172,ah-yat-seafood-restaurant,Ah Yat Seafood,Kiat Ching Yee,price,half price weekends half price weekends half price weekends,half price weekend half price weekend half price weekend,half price weekend half price weekend half price weekend,1
173,ah-yat-seafood-restaurant,Crackling Suckling Pig!,Peter Wong,food,pig,pig,pig,0
174,ah-yat-seafood-restaurant,Dim Sum first then seafood.,Peter Wong,food,dim sum,dim sum,dim sum,0
175,ah-yat-seafood-restaurant,Steamed Chicken Claw W Homemade Sauce 5.5,Wuu Yyiizzhhoouu,food,sweet sauce ok friends jelat plates,sweet sauce ok friend jelat plate,sweet sauc ok friend jelat plate,-1
176,ah-yat-seafood-restaurant,Steamed Crystal Dumpling W Chives 5.8,Wuu Yyiizzhhoouu,food,dumpling chives pronounced not pungent mixed fish paste solid option,dumpling chive pronounced not pungent mixed fish paste solid option,dumpl chive pronounc not pungent mix fish past solid option,1
177,ahyeessoonkueh,Ku Chye Kueh 1.4nett,Wuu Yyiizzhhoouu,food,bit flour texture apart soft carrying slight chew clear mochi pungent taste sharp super addictive love skin bit flour texture apart soft slight chew clear mochi esque skins smell pungent taste sharp super addictive,bit flour texture apart soft carrying slight chew clear mochi pungent taste sharp super addictive love skin bit flour texture apart soft slight chew clear mochi esque skin smell pungent taste sharp super addictive,bit flour textur apart soft carri slight chew clear mochi pungent tast sharp super addict love skin bit flour textur apart soft slight chew clear mochi esqu skin smell pungent tast sharp super addict,1
178,ahyeessoonkueh,Soon Kueh,Chin Chomp,food,dried shrimp flavour strong turnip savoury balanced skimp ingredients dried shrimp flavour strong turnip savoury balanced,dried shrimp flavour strong turnip savoury balanced skimp ingredient dried shrimp flavour strong turnip savoury balanced,dri shrimp flavour strong turnip savouri balanc skimp ingredi dri shrimp flavour strong turnip savouri balanc,1
179,ahyeessoonkueh,Traditional Soon Kueh,Wilson Foo,food,dried shrimp dried shrimp,dried shrimp dried shrimp,dri shrimp dri shrimp,0
180,ahyeessoonkueh,Traditional Soon Kueh,Wilson Foo,time,definitely worth time definitely worth time money,definitely worth time definitely worth time money,definit worth time definit worth time money,1
181,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,food,visit alt pizza authentic,visit alt pizza authentic,visit alt pizza authent,0
182,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,price,friendly price tag woodfiredpizza,friendly price tag woodfiredpizza,friendli price tag woodfiredpizza,1
183,alt-pizza-at-60-robertson-quay,Free Bird Pizza.,Saru Chan,service,baked pizza friendly price tag woodfiredpizza,baked pizza friendly price tag woodfiredpizza,bake pizza friendli price tag woodfiredpizza,1
184,alt-pizza-at-60-robertson-quay,"Just a click away~ With the launch of their delivery services, I can now easily enjoy these thin crusted pizza and spicy wings from Alt.",Cassie Ong,food,crusted pizza spicy wings truffled mac cheese garlic herb bread lava cake,crusted pizza spicy wing truffled mac cheese garlic herb bread lava cake,crust pizza spici wing truffl mac chees garlic herb bread lava cake,0
185,alt-pizza-at-60-robertson-quay,"Pizza, Burger & Beer",Vanessa Kou,food,pizza beerthe perfect combination weekend dine contemporary serves good burgers royale cheese roasted sliced mushrooms garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame buns serves good burgers pizza beerthe perfect combination weekend dine contemporary serves good burgers royale cheese roasted sliced mushrooms garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame buns serves good burgers,pizza beerthe perfect combination weekend dine contemporary serf good burger royale cheese roasted sliced mushroom garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame bun serf good burger pizza beerthe perfect combination weekend dine contemporary serf good burger royale cheese roasted sliced mushroom garlic aioli swiss juicy patty blended grass fed sirloin short rib soft sesame bun serf good burger,pizza beerth perfect combin weekend dine contemporari serv good burger royal chees roast slice mushroom garlic aioli swiss juici patti blend grass fed sirloin short rib soft sesam bun serv good burger pizza beerth perfect combin weekend dine contemporari serv good burger royal chees roast slice mushroom garlic aioli swiss juici patti blend grass fed sirloin short rib soft sesam bun serv good burger,1
186,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,#Chicken #Rice 🐔🍚 breakfast with thy love @desmondodinson before he heads to work on this sunny Sunday morning ☀️ #steamed #roasted #soup #vegetables #food #foodie #foodiesg #sgfoodie #foodart #fooddiary #foodstagram #foodspotting #foodporn #foodphotography #sgfood #sgfoodporn #sgfooddiary #sgmakandiary #instafood #lifeisdeliciousinSingapore #Burpple #HungryGoWhere #8DaysEat #droolsnapnom #eatoutsg #eatbooksg #sgeats #thegrowingbelly,Joanne Tan,food,breakfast thy love desmondodinson heads work sunny sunday morning steamed roasted soup sgfoodie foodart,breakfast thy love desmondodinson head work sunny sunday morning steamed roasted soup sgfoodie foodart,breakfast thi love desmondodinson head work sunni sunday morn steam roast soup sgfoodi foodart,1
187,amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,food,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,0
