restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,new_aspect_1,new_aspect_2,label
4-fingers-marina-square,"@4fingerssingapore
Singapore’s revolutionary casual dining brand 4FINGERS amps up the fried chicken dining experience with a brand-new, one-of-a-kind, Tom Yum Pop Crispy Chicken – a delightful explosion of flavours and sensation, courtesy of a sprinkling of popping candy crispies!","The ultimate blend of savoury, tangy, spicy and sweet, this highly-addictive rendition is available for a limited time only across all 13 4FINGERS outlets island-wide from now until 2 March 2020
🔻
If you a fan of fried chicken, and Tom yum, then you won’t want to miss this! This is INDEED LEGIT!! Hurry and make your way to Four Fingers to taste the flavors of the Tom yum and hear the popping of the candy!👌🏽
🔹
🔹
🔹
Thanks to @sixthsensepr @4fingerssingapore for having me!
🔹
🔹
🔹
#fourfingers#4fingerssingapore#4fingerssg#tomyumchicken#chicken#foodie#eatsg#delicious#singapore#tomyumchickenwings#sgfoodporn#sgfoodie#sgfood#foodsg#instasg#foodpics#foodgasm#instasg#sgfoodies#sixthsensepr#hungrygowhere#burpple#burpplesg#makanwarrior#stfoodtrending#gimme4fingers #TomYumPop",Makan Warrior,@makanwarrior10,time,"limited, time",['limited'],['limited'],time,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,"explosive, tom, yum, pop, crispy, chicken, 💥","['explosive', 'tom', 'yum', 'pop', 'crispy', '💥']","['explosive', 'yum', 'pop', 'crispy']",food,food,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,fried,['fried'],['fried'],food,food,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,"popping, candy, crispies, touch","['popping', 'crispies', 'touch']","['popping', 'touch']",food,food,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,"combined, soy, garlic","['combined', 'soy']","['combined', 'garlic']",food,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,"hot, sauce, options, form","['hot', 'options', 'form']",['hot'],food,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,"wingettes, drumettes, boneless","['wingettes', 'drumettes', 'boneless']",['drumettes'],food,food,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,bites,['bites'],[],food,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,friedchicken,['friedchicken'],['friedchicken'],food,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,time,"limited, time, till","['limited', 'till']","['limited', 'till']",,,0
