,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
125,botanico,"I am usually not a big fan of raw food but when this Seabass Ceviche ($17) was brought out onto the table, the medley of colours and different elements in the plate makes it very enticing to resist.",Julius Lim,food,cured seabass green chili pomegranate shaved ginger flower dressed glass noodles brings additional zing lightness dish shrimp paste ice cream weird thought surprisingly able create harmony,cured seabass green chili pomegranate shaved ginger flower dressed glass noodle brings additional zing lightness dish shrimp paste ice cream weird thought surprisingly able create harmony,cure seabass green chili pomegran shave ginger flower dress glass noodl bring addit zing light dish shrimp past ice cream weird thought surprisingli abl creat harmoni,1
126,botanico,Light Hearty Brunch ,Tiffany Lim,food,botanic garden head botanico light breakfast filled generous slices bacon neutralise overall overall taste price,botanic garden head botanico light breakfast filled generous slice bacon neutralise overall overall taste price,botan garden head botanico light breakfast fill gener slice bacon neutralis overal overal tast price,0
127,bread-street-kitchen-singapore,BSK Dry Age Beef Burger $29,K T,food,smoked bacon ketchup,smoked bacon ketchup,smoke bacon ketchup,0
128,bread-street-kitchen-singapore,One of the better fish & chips that I've had in my life.,Audrey Lee,food,green pea dip differently refreshing tartare sauce hands best try burger,green pea dip differently refreshing tartare sauce hand best try burger,green pea dip differ refresh tartar sauc hand best tri burger,1
129,bread-street-kitchen-singapore,This blew my mind way more than my already-heightened expectations.,yomisz eats,food,pastry soft buttery sublime melt tender not fatty veiny perfectly medium rare baked hidden view,pastry soft buttery sublime melt tender not fatty veiny perfectly medium rare baked hidden view,pastri soft butteri sublim melt tender not fatti veini perfectli medium rare bake hidden view,1
130,bread-yard,Iced Black with Milk ($4.5) - Drip Coffee,Marcus Lee,food,strong roasted aftertaste blend el salvador supposedly fruity sweet,strong roasted aftertaste blend el salvador supposedly fruity sweet,strong roast aftertast blend el salvador supposedli fruiti sweet,0
131,bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,food,cruffin oozing buttery pastry thoroughly enjoyed yuan yang tasted like white coffee overall rate pretty good drink,cruffin oozing buttery pastry thoroughly enjoyed yuan yang tasted like white coffee overall rate pretty good drink,cruffin ooz butteri pastri thoroughli enjoy yuan yang tast like white coffe overal rate pretti good drink,1
132,bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,price,worth price,worth price,worth price,1
133,bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,service,amazing service,amazing service,amaz servic,1
134,bread-yard,Salted caramel latte,Belinda Yong,food,sweet caramel drinks caramel,sweet caramel drink caramel,sweet caramel drink caramel,0
135,breadtalk-12,Crème Matcha,Yan Fang Lim,pfood,slight matcha taste red bean honey yuzu flavors regular,slight matcha taste red bean honey yuzu flavor regular,slight matcha tast red bean honey yuzu flavor regular,0
136,breadtalk-12,Cute neighbour asked what did I have for breakfast.,Vivienne Chua,food,yummy ham egg breadtalk,yummy ham egg breadtalk,yummi ham egg breadtalk,1
137,breadtalk-12,"[Breakfast] didn't post this morning, it will look as though I ate a lot😛
Because Im pampered Lik this, I also had a chocolate donut S$1.50",Vivienne Chua,food,pampered lik chocolate donut,pampered lik chocolate donut,pamper lik chocol donut,0
138,bunies,Bread,Khaw Han Chung,food,buying bread stall admit garlic tasty time buying bread stall,buying bread stall admit garlic tasty time buying bread stall,buy bread stall admit garlic tasti time buy bread stall,0
139,bunies,Bread,Khaw Han Chung,price,totally super affordable wo cost item comes,totally super affordable wo cost item come,total super afford wo cost item come,1
140,bunies,Curry Mini Bread,P Y,food,tasting bread attract senses friendly efficient staff mini kaya curry red bean mini cream mini kaya curry red bean,tasting bread attract sens friendly efficient staff mini kaya curry red bean mini cream mini kaya curry red bean,tast bread attract sens friendli effici staff mini kaya curri red bean mini cream mini kaya curri red bean,1
141,bunies,Curry Mini Bread,P Y,service,efficient staff,efficient staff,effici staff,1
142,bunies,Mini Cream Cheese Buns,Gracee TLM,food,mini cream cheese buns joint good usual,mini cream cheese bun joint good usual,mini cream chees bun joint good usual,0
143,bunies,Mini Cream Cheese Buns,Gracee TLM,portion,mini bite size,mini bite size,mini bite size,0
144,burger-king-imm,@burgerkingsg has introduced the limited edition Salmon / Double Chick’N Crip Mentaiko burgers for this CNY with value meal starts from $6.90 which includes a medium pack thick-cut slated French fries and small refreshing SJORA Mango Peach / Strawberry Kiwi drink.,Joe Yang,food,onion rings,onion ring,onion ring,0
145,burger-king-imm,Pulut Hitam Turnover,Eunice Pang,food,sweet taro pie,sweet taro pie,sweet taro pie,0
146,burgs-by-project-warung,Burg’s Bacon Cheese Burger,Jireh Ang,food,smoked turkey bacon homemade sauce spiced nacho cheese sunny egg,smoked turkey bacon homemade sauce spiced nacho cheese sunny egg,smoke turkey bacon homemad sauc spice nacho chees sunni egg,0
147,burgs-by-project-warung,Chicken Parmigiana Burger,Yan Fang Lim,food,fried chicken thigh tomato sauce mozzarella cheese,fried chicken thigh tomato sauce mozzarella cheese,fri chicken thigh tomato sauc mozzarella chees,0
148,burgs-by-project-warung,Classic Burger And Beef Brisket Burger,Victoria Gan,food,classic cheeseburger smoked beef brisket felt like burger kept giving meat want try different classic cheeseburger,classic cheeseburger smoked beef brisket felt like burger kept giving meat want try different classic cheeseburger,classic cheeseburg smoke beef brisket felt like burger kept give meat want tri differ classic cheeseburg,0
149,burgs-by-project-warung,Classic Burger And Beef Brisket Burger,Victoria Gan,price,love price point,love price point,love price point,1
150,burgs-by-project-warung,Fish & Wings,Kevin M,food,satisfying burger nacho fish chips chicken wing,satisfying burger nacho fish chip chicken wing,satisfi burger nacho fish chip chicken wing,1
151,burgs-by-project-warung,Fish & Wings,Kevin M,portion,generous portion deep fried alaskan generous portion deep fried alaskan,generous portion deep fried alaskan generous portion deep fried alaskan,gener portion deep fri alaskan gener portion deep fri alaskan,1
152,burgs-by-project-warung,Nacho Fish & Chips Burger,Yan Fang Lim,food,alaskan pollock fillet lettuce nacho cheese sauce,alaskan pollock fillet lettuce nacho cheese sauce,alaskan pollock fillet lettuc nacho chees sauc,0
153,butterndspice,For 1-for-1 3-Course Set Menu (save ~$39.90),Burpple Guides,food,delicious fish tikka appetiser mains including fragrant curry chicken masala spicy sauce,delicious fish tikka appetiser main including fragrant curry chicken masala spicy sauce,delici fish tikka appetis main includ fragrant curri chicken masala spici sauc,1
154,butterndspice,Palak Paneer Set,Vanessa Kou,food,needed spice quiet circuit breaker period butter got covered north indian specialities available delivery right doorstep palak paneer baked naan basmati rice spinach puree rich tantalizingly spicy pasted gravy warm bowl fragrant garlic naan flat bread nice garlicky sweetness pillowy cubes cottage cheese cultured milk flavour includes portion tandoor baked naan basmati rice,needed spice quiet circuit breaker period butter got covered north indian speciality available delivery right doorstep palak paneer baked naan basmati rice spinach puree rich tantalizingly spicy pasted gravy warm bowl fragrant garlic naan flat bread nice garlicky sweetness pillowy cube cottage cheese cultured milk flavour includes portion tandoor baked naan basmati rice,need spice quiet circuit breaker period butter got cover north indian special avail deliveri right doorstep palak paneer bake naan basmati rice spinach pure rich tantalizingli spici past gravi warm bowl fragrant garlic naan flat bread nice garlicki sweet pillowi cube cottag chees cultur milk flavour includ portion tandoor bake naan basmati rice,1
155,butterndspice,Really Tasty Choices Here,Veronica Phua,food,finished appetiser fish tikka chicken masala arrived perfumed mustard seeds coriander cumin splash lot gravy basmati rice relish masala like spicy sauce good baked naan,finished appetiser fish tikka chicken masala arrived perfumed mustard seed coriander cumin splash lot gravy basmati rice relish masala like spicy sauce good baked naan,finish appetis fish tikka chicken masala arriv perfum mustard seed coriand cumin splash lot gravi basmati rice relish masala like spici sauc good bake naan,1
156,butterndspice,Thanks to @butterndspice for the invite to try their northern indian cuisine...,Karolyn Chua,food,ordered palak paneer butter chicken set paste spices fresh tomatoes blend cook puree common ones garlicky comes garlic naan fav bowl basmati rice indian food naan paneer garlicnaan,ordered palak paneer butter chicken set paste spice fresh tomato blend cook puree common one garlicky come garlic naan fav bowl basmati rice indian food naan paneer garlicnaan,order palak paneer butter chicken set past spice fresh tomato blend cook pure common one garlicki come garlic naan fav bowl basmati rice indian food naan paneer garlicnaan,0
157,butterndspice,🎶It'll all get BUTTER in time~🎶,serene goh,food,visited butter spice enjoy authentic indian cuisine signatures tried featuring tender chicken pieces spices cottage cheese ginger garlic sauce super creamy pliable naan green peas fluffy basmati rice,visited butter spice enjoy authentic indian cuisine signature tried featuring tender chicken piece spice cottage cheese ginger garlic sauce super creamy pliable naan green pea fluffy basmati rice,visit butter spice enjoy authent indian cuisin signatur tri featur tender chicken piec spice cottag chees ginger garlic sauc super creami pliabl naan green pea fluffi basmati rice,1
158,canteen-bistro,"A healthy snack that once you start munching, you can't stop till the last piece🤣🤣
.",Cliffton Choo,food,natural flavour hint sweetness,natural flavour hint sweetness,natur flavour hint sweet,0
159,canteen-bistro,Crispy Chicken Omurice ($8),Kavitha Ganesan,food,expecting jap curry chicken taste demi glaze sauce lighter pairs better egg battered juicy,expecting jap curry chicken taste demi glaze sauce lighter pair better egg battered juicy,expect jap curri chicken tast demi glaze sauc lighter pair better egg batter juici,1
160,canteen-bistro,Crispy Chicken Omurice with Demi-glace Sauce,Ming Foong Cheah,food,juicy lightly battered demi glace sauce soup water available,juicy lightly battered demi glace sauce soup water available,juici lightli batter demi glace sauc soup water avail,0
161,canteen-bistro,Crispy Chicken Omurice with Demi-glace Sauce,Ming Foong Cheah,portion,generous portion chicken generous portion chicken,generous portion chicken generous portion chicken,gener portion chicken gener portion chicken,1
162,canteen-bistro,Meatball Omurice with Demi-Glacé Sauce,Xing Wei Chua,food,defunct b burger beer bistro located short distance away bencoolen mrt station crispy chicken fish fillet mushroom hits misses omelette flavoured rice perfectly slightly runny serving omurice lunch service,defunct b burger beer bistro located short distance away bencoolen mrt station crispy chicken fish fillet mushroom hit miss omelette flavoured rice perfectly slightly runny serving omurice lunch service,defunct b burger beer bistro locat short distanc away bencoolen mrt station crispi chicken fish fillet mushroom hit miss omelett flavour rice perfectli slightli runni serv omuric lunch servic,1
163,canteen-bistro,Omurice With Soup ($8),thefoodexplorer (:,food,omurice look photos reviews fried rice tomato disappointed serving not look photos,omurice look photo review fried rice tomato disappointed serving not look photo,omuric look photo review fri rice tomato disappoint serv not look photo,1
164,canteen-the-grandstand,Herbal Chicken,Kevin M,food,chinese herbs black fungus hard boiled egg chicken thigh,chinese herb black fungus hard boiled egg chicken thigh,chines herb black fungu hard boil egg chicken thigh,0
165,canteen-the-grandstand,Nasi Lemak,Ethel Tan,food,fluffy fragrant chicken juicy slightly spicy,fluffy fragrant chicken juicy slightly spicy,fluffi fragrant chicken juici slightli spici,0
166,canteen-the-grandstand,Sarawak Kolo Mee,Kevin M,food,delicious noodles minced meat char siew green vegetables,delicious noodle minced meat char siew green vegetable,delici noodl minc meat char siew green veget,1
167,canteen-the-grandstand,Satay,Kevin M,food,good satay sauce fresh,good satay sauce fresh,good satay sauc fresh,1
168,cha-cha-cha-mexican-restaurant-bar,"Celebrating 30 years in the same location, Cha Cha Cha Mexican Restaurant @chachachasg stands tall in Holland Village.",Alex Loh,food,hot plate lettuce pico gallo sour cream guacamole flour tortillas soft easily tears apart goes fresh served homemade cilantro salsa mashed potato firm flesh served wholesome huge tortilla bowl kidney beans authentic mexican food spoilt choice starters drinks desserts,hot plate lettuce pico gallo sour cream guacamole flour tortilla soft easily tear apart go fresh served homemade cilantro salsa mashed potato firm flesh served wholesome huge tortilla bowl kidney bean authentic mexican food spoilt choice starter drink dessert,hot plate lettuc pico gallo sour cream guacamol flour tortilla soft easili tear apart goe fresh serv homemad cilantro salsa mash potato firm flesh serv wholesom huge tortilla bowl kidney bean authent mexican food spoilt choic starter drink dessert,0
