restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,new_aspect_1,new_aspect_2,label
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,# friedchicken ,food,,0
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,food,fingerlickinggood # fourfingers # ,food,food,1
4-fingers-marina-square,"💥🍗Check out @gimme4fingers New Explosive Tom Yum Pop Crispy Chicken💥🍗Each Fried Chicken is meticulously hand brushed with their homemade Tom Yum Sauce- a mix of spicy, sour and salty flavors and topped with popping candy crispies for a touch of sweetness.","👌🏼
.
🍬Those popping candies are similar to the sizzling candies you use to dip your🍭 lollipops in when you were younger. I hope you ate that… if not you were seriously missing out. This sizzling pop chicken is available for a limited time only ( up till 2 March 2020). You can order the Tom Yum Chicken on its own or combined with Soy Garlic or Hot Sauce options in the form of Wingettes & Drumettes, Boneless Chicken Bites and Drumsticks.❤️
.
Thank you Noelle, Natalie and Cassandra @sixthsensepr for hosting😘
.
.
.
.
.
.
#gimme4fingers #tomyum #feedfeed #singaporefood #sgfood #sgfoodie #sgfoodblogger #sgfoodporn #sgig #traveltheworld #foodphotography #foodstyling #bestfoodfeed #singapore #instafood #travelblogger #burpple #travelphotography #bestfoodfeed #sgfoodie #sgfoodtrend #cafehopping #cafehoppingsg #friedchicken #chicken #fingerlickinggood #fourfingers #newforkcity #eeeeeeats",Sheryl Sherbakes,@Sherbakes,time,limited time only ( up till 2 march 2020 ) ,time,time,0
63espresso,Cold Brew,"Besides the stark resembelance in packaging with Papa Pahelta's version, the ones here at 63 Espresso is in its own league. It's a very well balanced flavour even though it's pretty fruity in taste and does not carry a lingering aftertaste.",Xing Wei Chua,@the_xw,food,"the stark resembelance in packaging with papa pahelta 's version , ",food,,0
63espresso,Cold Brew,"Besides the stark resembelance in packaging with Papa Pahelta's version, the ones here at 63 Espresso is in its own league. It's a very well balanced flavour even though it's pretty fruity in taste and does not carry a lingering aftertaste.",Xing Wei Chua,@the_xw,food,ones here at 63 espresso is ,food,,0
63espresso,Cold Brew,"Besides the stark resembelance in packaging with Papa Pahelta's version, the ones here at 63 Espresso is in its own league. It's a very well balanced flavour even though it's pretty fruity in taste and does not carry a lingering aftertaste.",Xing Wei Chua,@the_xw,food,its own league ,food,food,1
63espresso,need-ed and had-ed.,"coffee and love. love and coffee. cos having this with a bestie makes a day so much better
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats #sgcafe #sgcafehopping #sgcafefood @cafehoppingsg @sgcafefood @sgfoodie @singaporeeats @63espresso #coffee #coffeeart #mocha",Clancie Ng,@clancie,food,# coffee # ,food,,0
63espresso,Great $3 Lattes,"From 12-2pm everyday (if I’m not wrong) they have their lattes at $3. The latte is strong and rich, I’ve been there twice and it’s really worth it. The second time I was there, it was less strong and more milky though, but I guess it’s up to personal preference as well. I like my coffees strong and richly flavoured ☕️",Edith L.,@lxledith,time,strong and ,food,,0
63espresso,Great $3 Lattes,"From 12-2pm everyday (if I’m not wrong) they have their lattes at $3. The latte is strong and rich, I’ve been there twice and it’s really worth it. The second time I was there, it was less strong and more milky though, but I guess it’s up to personal preference as well. I like my coffees strong and richly flavoured ☕️",Edith L.,@lxledith,time,second time i ,food,,0
63espresso,Missing the coffee I get from Melbourne.,"Where can I find good coffee in SG 😠
#coffee #cappuccino #expensive #badcoffee #sickandtiredofbadcoffee #thiscostfivefifty #1dollarforsoy #cbd #singapore #burpple #burpplesg",Saru Chan,@hungrysaru,food,"good coffee in sg 😠 
 # ",food,food,1
63espresso,Missing the coffee I get from Melbourne.,"Where can I find good coffee in SG 😠
#coffee #cappuccino #expensive #badcoffee #sickandtiredofbadcoffee #thiscostfivefifty #1dollarforsoy #cbd #singapore #burpple #burpplesg",Saru Chan,@hungrysaru,food,# cappuccino # expensive ,price,price,0
63espresso,Missing the coffee I get from Melbourne.,"Where can I find good coffee in SG 😠
#coffee #cappuccino #expensive #badcoffee #sickandtiredofbadcoffee #thiscostfivefifty #1dollarforsoy #cbd #singapore #burpple #burpplesg",Saru Chan,@hungrysaru,food,cbd # singapore ,,,0
79-after-dark,Vegetarian Biryani,This is just okay. Price is $12 (excluded tax and service charge). Free water is provided.,Super C,@superman123,food,free water is ,food,food,0
79-after-dark,Vegetarian Biryani,This is just okay. Price is $12 (excluded tax and service charge). Free water is provided.,Super C,@superman123,price,is $ 12 ( excluded tax and service charge ) ,price,price,0
79-after-dark,Vegetarian Biryani,This is just okay. Price is $12 (excluded tax and service charge). Free water is provided.,Super C,@superman123,service,excluded tax and service charge ) ,price,price,0
79-after-dark,Mutton Biryani ($16),"Wasn’t expecting much tbh but this was a very enjoyable biryani. Well-seasoned, fluffy basmati rice with very tender and tasty mutton chunks. Highly recommended!
Best part? This was free with #BurppleBeyond!",Mu 🥐,@gigglesandjiggles,food,enjoyable biryani ,food,food,1
79-after-dark,Mutton Biryani ($16),"Wasn’t expecting much tbh but this was a very enjoyable biryani. Well-seasoned, fluffy basmati rice with very tender and tasty mutton chunks. Highly recommended!
Best part? This was free with #BurppleBeyond!",Mu 🥐,@gigglesandjiggles,food,fluffy basmati rice with very tender and tasty mutton chunks ,food,food,1
79-after-dark,"Butter Chicken, Mutton Rogan Josh, Plain/Butter Naan","Ambience was all right. We sat by the road and slowly ate while watching the cars go past. Food was pretty good - in particular we enjoyed the naan and butter chicken! The mutton wasn’t the best we’ve ever had. Probably went with really high expectations because of all the reviews ‘bout this place so maybe that’s why I left feeling a wee bit disappointed. 
Would come back for the naan and chicken though.
Used Entertainer for this! ",Serena Chai,@serenaaacsn,food,enjoyed the naan and butter chicken ! ,food,food,1
79-after-dark,"Butter Chicken, Mutton Rogan Josh, Plain/Butter Naan","Ambience was all right. We sat by the road and slowly ate while watching the cars go past. Food was pretty good - in particular we enjoyed the naan and butter chicken! The mutton wasn’t the best we’ve ever had. Probably went with really high expectations because of all the reviews ‘bout this place so maybe that’s why I left feeling a wee bit disappointed. 
Would come back for the naan and chicken though.
Used Entertainer for this! ",Serena Chai,@serenaaacsn,food,mutton was n’t ,food,,0
79-after-dark,"Butter Chicken, Mutton Rogan Josh, Plain/Butter Naan","Ambience was all right. We sat by the road and slowly ate while watching the cars go past. Food was pretty good - in particular we enjoyed the naan and butter chicken! The mutton wasn’t the best we’ve ever had. Probably went with really high expectations because of all the reviews ‘bout this place so maybe that’s why I left feeling a wee bit disappointed. 
Would come back for the naan and chicken though.
Used Entertainer for this! ",Serena Chai,@serenaaacsn,food,best we ’ve ever had ,food,food,1
79-after-dark,"Butter Chicken, Mutton Rogan Josh, Plain/Butter Naan","Ambience was all right. We sat by the road and slowly ate while watching the cars go past. Food was pretty good - in particular we enjoyed the naan and butter chicken! The mutton wasn’t the best we’ve ever had. Probably went with really high expectations because of all the reviews ‘bout this place so maybe that’s why I left feeling a wee bit disappointed. 
Would come back for the naan and chicken though.
Used Entertainer for this! ",Serena Chai,@serenaaacsn,ambience,was all right ,food,,0
79-after-dark,3.75⭐ Indian food are usually expensive but this meal is much more affordable after utilising the burpple app.,"WB commented that butter chicken seems to taste the same everywhere and I agreed cos I really couldn't taste the difference. The biryani is not bad but mutton has slight gamey smell which I covered it with the butter chicken gravy.
#79AfterDark #MuttonBiryani #ButterChicken #Burpple #BurppleBeyond",Jerlin Tan,@JerlinTan,food,commented that butter chicken seems to taste the same ,food,food,0
79-after-dark,3.75⭐ Indian food are usually expensive but this meal is much more affordable after utilising the burpple app.,"WB commented that butter chicken seems to taste the same everywhere and I agreed cos I really couldn't taste the difference. The biryani is not bad but mutton has slight gamey smell which I covered it with the butter chicken gravy.
#79AfterDark #MuttonBiryani #ButterChicken #Burpple #BurppleBeyond",Jerlin Tan,@JerlinTan,food,is not bad but mutton has slight gamey ,food,food,0
79-after-dark,Butter Chicken ($18),"Tender chicken chunks in a creamy, tomato-ey cashew gravy. Best enjoyed with a basket of naan for dunking — we opted for the garlic ones ($5). 
Got 1-for-1 with #BurppleBeyond here!",Mu 🥐,@gigglesandjiggles,food,"chunks in a creamy , tomato - ey cashew gravy ",food,food,0
79-after-dark,Butter Chicken ($18),"Tender chicken chunks in a creamy, tomato-ey cashew gravy. Best enjoyed with a basket of naan for dunking — we opted for the garlic ones ($5). 
Got 1-for-1 with #BurppleBeyond here!",Mu 🥐,@gigglesandjiggles,food,enjoyed with ,,,0
79-after-dark,Butter Chicken ($18),"Tender chicken chunks in a creamy, tomato-ey cashew gravy. Best enjoyed with a basket of naan for dunking — we opted for the garlic ones ($5). 
Got 1-for-1 with #BurppleBeyond here!",Mu 🥐,@gigglesandjiggles,food,basket of naan for ,food,,0
79-after-dark,Butter Chicken ($18),"Tender chicken chunks in a creamy, tomato-ey cashew gravy. Best enjoyed with a basket of naan for dunking — we opted for the garlic ones ($5). 
Got 1-for-1 with #BurppleBeyond here!",Mu 🥐,@gigglesandjiggles,food,the garlic ones ,food,,0
87-senze-taiwan-porridge,Spicy Eggplant w/ Minced Pork ($20 for Large),"(Part 4 of 8)
Their eggplant was still firm and had lots of flesh. A classic dish but I'm used to places where the minced meat sauce is thicker in consistency and where every bite basically fills your mouth with the minced meat.
Full review at: https://liveeatbless.wordpress.com/2019/12/02/87-senze-taiwan-porridge-restaurant-01-12-19/",Sean Chen,@thebreadoflife_sg,food,was still firm and had lots of flesh ,food,,0
